,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
5767,False,True,False,72,True,True,True,True,True,True,False,True,True,82.3,5980.55,False,True,False,False,False,False,True,True,False,False,False
5768,False,True,False,72,True,True,True,True,True,True,False,False,False,68.15,4808.7,False,True,False,False,False,False,True,False,False,False,True
5769,False,False,False,1,True,False,False,False,False,False,False,False,False,20.3,20.3,False,False,False,True,True,False,False,False,True,False,False
5770,False,False,False,39,True,False,True,False,True,True,True,False,True,95.55,3692.85,True,False,True,False,False,True,False,False,False,True,False
5771,False,True,True,53,True,False,False,False,False,False,False,False,False,20.2,1068.15,False,False,False,True,False,True,False,False,True,False,False
5772,False,False,False,27,True,False,False,False,True,True,False,True,True,89.2,2383.6,False,False,True,False,True,False,False,False,False,True,False
5773,True,False,False,1,True,False,False,False,False,False,False,False,True,69.65,69.65,True,False,True,False,True,False,False,False,False,True,False
5774,True,False,False,1,True,False,False,False,False,False,True,True,True,89.3,89.3,True,False,True,False,True,False,False,False,False,True,False
5775,False,True,False,18,True,False,True,False,False,False,False,False,False,74.8,1438.05,False,False,True,False,True,False,False,False,False,True,False
5776,False,True,True,46,True,False,False,False,False,False,False,False,True,20.2,917.45,False,False,False,True,False,False,True,False,False,False,True
5777,False,True,False,72,True,True,True,False,True,True,True,True,True,84.4,6096.45,False,True,False,False,False,False,True,False,True,False,False
5778,False,False,False,36,True,False,False,False,True,True,False,True,True,87.55,3078.1,True,False,True,False,True,False,False,False,False,True,False
5779,False,True,False,4,False,False,False,False,False,False,False,False,True,25.15,99.95,False,True,False,False,True,False,False,False,False,True,False
5780,False,False,False,25,True,False,False,False,False,False,False,False,False,19.8,475.2,False,False,False,True,False,False,True,False,True,False,False
5781,False,True,True,40,False,False,False,True,False,False,True,True,True,50.85,2036.55,False,True,False,False,True,False,False,False,False,True,False
5782,False,True,False,63,True,True,False,True,True,False,True,True,True,102.4,6444.05,False,False,True,False,True,False,False,False,False,True,False
5783,True,False,False,15,True,False,True,False,True,True,False,True,True,96.3,1426.75,True,False,True,False,True,False,False,False,False,False,True
5784,False,False,False,14,True,True,False,True,False,False,False,False,True,55.5,767.55,False,True,False,False,True,False,False,False,True,False,False
5785,True,True,False,72,True,True,False,True,True,True,True,True,True,109.75,7932.5,False,False,True,False,False,False,True,True,False,False,False
5786,False,False,False,39,True,True,True,True,False,False,True,True,True,106.4,4040.65,False,False,True,False,True,False,False,False,False,True,False
5787,False,True,True,47,False,False,True,True,True,False,True,True,True,60.0,2768.65,False,True,False,False,False,False,True,False,True,False,False
5788,False,True,False,19,True,True,True,True,False,True,False,False,True,88.8,1672.35,False,False,True,False,True,False,False,False,True,False,False
5789,False,False,False,5,True,True,False,False,False,False,True,False,True,85.2,474.8,True,False,True,False,True,False,False,False,False,True,False
5790,False,False,False,13,False,False,False,False,False,False,False,True,True,35.1,446.1,True,True,False,False,True,False,False,False,False,True,False
5791,False,False,False,17,True,True,False,False,True,False,False,False,False,80.05,1345.65,False,False,True,False,True,False,False,True,False,False,False
5792,True,True,False,34,True,True,False,False,False,False,False,False,True,75.55,2425.4,False,False,True,False,True,False,False,False,False,True,False
5793,False,False,False,42,True,False,False,True,False,False,False,False,True,49.55,2077.95,False,True,False,False,True,False,False,False,False,True,False
5794,False,True,False,5,True,True,False,True,False,False,False,False,True,81.3,416.3,True,False,True,False,True,False,False,False,False,True,False
5795,False,True,True,71,True,True,False,False,False,False,False,False,False,23.9,1663.5,False,False,False,True,False,False,True,False,True,False,False
5796,True,True,False,19,True,False,True,False,True,False,True,False,False,66.4,1286.05,False,True,False,False,True,False,False,True,False,False,False
5797,False,False,True,2,True,False,False,False,False,False,False,False,True,19.6,35.85,True,False,False,True,True,False,False,False,False,True,False
5798,False,False,False,57,True,False,False,False,False,False,False,False,False,18.8,1094.35,False,False,False,True,False,False,True,False,True,False,False
5799,False,True,False,72,True,True,False,True,True,True,True,True,True,108.4,7719.5,False,False,True,False,False,False,True,False,False,True,False
5800,False,False,False,6,True,False,False,True,False,False,False,True,True,85.95,514.6,False,False,True,False,True,False,False,False,False,False,True
5801,False,True,True,17,True,True,False,False,False,False,False,True,True,85.45,1451.6,True,False,True,False,True,False,False,False,False,True,False
5802,False,True,False,61,True,True,False,True,True,False,True,True,False,80.9,4932.5,False,True,False,False,False,False,True,True,False,False,False
5803,False,True,True,1,True,False,False,False,False,False,False,False,True,71.0,71.0,True,False,True,False,True,False,False,False,False,True,False
5804,False,True,True,48,True,True,True,True,True,True,True,True,False,111.8,5443.65,False,False,True,False,False,False,True,False,True,False,False
5805,False,False,False,16,True,False,False,False,False,False,False,False,True,20.6,330.25,False,False,False,True,True,False,False,False,True,False,False
5806,True,False,False,9,True,True,False,False,False,False,False,True,True,85.05,746.5,True,False,True,False,True,False,False,False,False,True,False
5807,False,False,False,3,True,False,False,False,False,False,False,False,False,44.6,122.7,False,True,False,False,True,False,False,False,False,True,False
5808,False,False,True,1,True,False,False,False,False,False,False,False,True,44.4,44.4,True,True,False,False,True,False,False,False,False,True,False
5809,False,False,False,65,True,True,False,True,True,False,True,True,False,105.1,6631.85,False,False,True,False,False,False,True,False,True,False,False
5810,False,True,True,70,True,True,True,True,True,True,True,True,True,115.15,8250.0,False,False,True,False,False,False,True,False,True,False,False
5811,False,True,False,60,True,False,True,False,False,False,True,False,True,59.8,3561.15,False,True,False,False,False,True,False,False,False,False,True
5812,False,True,False,69,True,True,False,False,False,False,False,False,True,26.3,1763.55,False,False,False,True,False,True,False,False,False,True,False
5813,True,False,False,35,True,False,False,False,False,False,False,False,False,70.55,2419.0,False,False,True,False,True,False,False,False,False,True,False
5814,False,False,False,22,True,False,False,False,False,False,False,False,True,20.05,470.2,False,False,False,True,True,False,False,False,False,False,True
5815,False,True,True,66,True,True,False,True,True,False,True,True,False,79.85,5234.95,False,True,False,False,False,False,True,True,False,False,False
5816,True,True,False,1,True,False,False,False,False,False,False,False,True,70.3,70.3,True,False,True,False,True,False,False,False,False,True,False
5817,False,True,False,1,True,False,False,False,False,False,True,False,True,79.35,79.35,True,False,True,False,True,False,False,True,False,False,False
5818,False,True,True,34,True,True,False,False,True,False,False,True,True,90.05,3097.0,False,False,True,False,True,False,False,False,True,False,False
5819,False,True,True,72,True,True,False,False,False,False,False,False,False,24.45,1709.1,False,False,False,True,False,False,True,True,False,False,False
5820,False,True,True,31,False,False,True,False,True,True,True,True,False,59.95,1848.8,False,True,False,False,False,True,False,False,False,True,False
5821,False,False,True,30,True,True,False,False,False,False,False,False,False,25.35,723.3,False,False,False,True,False,True,False,True,False,False,False
5822,False,False,False,9,True,False,False,False,False,False,True,True,True,90.8,809.75,True,False,True,False,True,False,False,True,False,False,False
5823,False,True,True,20,True,False,False,False,False,False,False,False,True,70.45,1470.95,True,False,True,False,True,False,False,False,False,True,False
5824,True,True,False,19,False,False,False,True,True,False,False,False,True,34.3,577.15,False,True,False,False,True,False,False,False,True,False,False
5825,False,True,False,65,True,True,True,False,True,False,True,True,True,105.05,6914.95,False,False,True,False,True,False,False,False,False,True,False
5826,False,True,True,30,True,False,False,False,False,False,False,False,False,19.3,602.9,False,False,False,True,False,False,True,False,False,False,True
5827,False,False,False,6,True,False,False,False,False,False,False,False,False,19.15,124.4,False,False,False,True,False,True,False,False,False,False,True
5828,False,False,False,2,False,False,False,True,False,False,True,True,False,51.4,96.8,False,True,False,False,True,False,False,False,False,True,False
5829,False,True,True,53,True,True,True,False,False,True,False,True,False,71.85,3827.9,False,True,False,False,True,False,False,False,False,True,False
5830,True,True,False,7,True,True,False,False,False,False,False,False,True,75.4,533.05,False,False,True,False,True,False,False,False,False,True,False
5831,False,True,True,61,True,False,True,False,False,False,False,False,True,49.7,2961.4,False,True,False,False,False,True,False,True,False,False,False
5832,True,False,False,70,False,False,False,False,False,False,True,True,True,45.25,3264.45,True,True,False,False,False,True,False,False,False,True,False
5833,False,False,False,13,True,True,True,False,True,False,True,True,True,78.75,995.35,False,True,False,False,True,False,False,False,False,True,False
5834,True,True,False,35,True,True,False,False,True,False,False,False,True,81.6,2815.25,False,False,True,False,False,True,False,True,False,False,False
5835,False,True,False,2,True,False,False,False,False,False,False,False,True,70.4,154.8,False,False,True,False,True,False,False,False,True,False,False
5836,False,False,False,3,True,True,False,False,False,False,False,False,True,75.8,246.3,True,False,True,False,True,False,False,False,False,True,False
5837,False,False,False,3,True,True,False,False,False,False,False,False,False,76.1,257.6,False,False,True,False,True,False,False,False,False,True,False
5838,False,False,False,62,True,True,False,False,False,False,True,True,True,94.0,5757.2,False,False,True,False,False,True,False,True,False,False,False
5839,False,True,True,72,True,True,True,True,True,True,False,True,False,103.95,7517.7,False,False,True,False,False,False,True,False,True,False,False
5840,False,True,False,63,True,False,False,False,False,False,False,False,True,19.95,1234.8,False,False,False,True,False,False,True,True,False,False,False
5841,True,False,False,20,True,False,False,False,False,False,False,False,False,71.3,1389.2,True,False,True,False,True,False,False,False,True,False,False
5842,True,False,False,35,True,True,True,True,True,True,True,True,True,110.8,3836.3,False,False,True,False,False,True,False,True,False,False,False
5843,True,True,False,21,True,False,False,False,False,False,False,False,True,69.1,1474.75,True,False,True,False,True,False,False,False,False,True,False
5844,False,True,False,62,True,True,True,True,False,False,False,True,False,96.1,6001.45,False,False,True,False,False,True,False,False,False,True,False
5845,False,False,False,15,True,True,False,False,False,False,False,False,True,48.8,720.1,False,True,False,False,True,False,False,False,False,False,True
5846,False,False,False,55,True,False,True,False,False,False,False,False,True,50.55,2832.75,False,True,False,False,True,False,False,False,True,False,False
5847,False,False,False,11,True,False,False,False,False,False,False,False,True,44.65,472.25,False,True,False,False,True,False,False,False,False,False,True
5848,False,True,True,17,True,True,False,False,True,False,True,False,False,88.25,1460.65,True,False,True,False,True,False,False,False,False,True,False
5849,False,False,False,61,True,False,False,False,False,False,False,False,False,19.45,1336.35,False,False,False,True,False,True,False,True,False,False,False
5850,False,True,False,71,True,True,True,True,True,True,True,True,False,89.3,6388.65,False,True,False,False,False,False,True,False,True,False,False
5851,False,False,False,2,True,False,False,False,False,False,False,False,False,70.0,153.05,True,False,True,False,True,False,False,True,False,False,False
5852,False,False,False,35,True,False,False,False,False,False,False,False,False,19.25,677.9,False,False,False,True,False,False,True,False,False,False,True
5853,False,False,False,17,True,False,False,False,False,False,False,False,False,70.5,1165.6,False,False,True,False,True,False,False,True,False,False,False
5854,False,False,False,21,True,True,False,False,False,False,True,True,True,97.35,2119.5,True,False,True,False,True,False,False,False,False,True,False
5855,False,True,False,47,True,False,False,False,False,False,False,False,False,19.65,921.55,False,False,False,True,False,False,True,True,False,False,False
5856,False,True,False,3,True,False,False,False,False,False,False,False,False,20.85,72.0,False,False,False,True,True,False,False,False,False,False,True
5857,False,False,False,3,True,False,False,False,False,False,False,False,True,19.65,68.35,False,False,False,True,True,False,False,False,False,False,True
5858,True,True,False,44,True,False,False,False,False,False,False,False,True,19.35,847.25,False,False,False,True,False,False,True,False,True,False,False
5859,False,False,False,1,True,False,False,False,False,False,False,False,True,44.0,44.0,False,True,False,False,True,False,False,False,False,False,True
5860,False,True,True,44,True,True,False,True,True,False,False,True,False,94.4,4295.35,False,False,True,False,False,True,False,False,False,True,False
5861,False,True,True,5,True,True,False,False,False,False,False,False,True,25.9,135.0,True,False,False,True,True,False,False,True,False,False,False
5862,False,False,False,24,True,True,True,False,False,False,False,False,True,55.65,1400.55,True,True,False,False,True,False,False,True,False,False,False
5863,False,False,True,1,True,False,False,False,False,False,False,False,True,69.65,69.65,True,False,True,False,True,False,False,False,False,True,False
5864,False,False,False,18,True,False,True,False,False,False,False,False,True,75.4,1380.4,False,False,True,False,True,False,False,False,False,True,False
5865,False,False,False,10,True,True,False,False,True,False,True,True,True,100.6,1060.2,True,False,True,False,True,False,False,False,False,True,False
5866,False,True,False,65,True,False,True,True,True,False,False,True,False,71.0,4386.2,False,True,False,False,False,False,True,True,False,False,False
5867,True,False,False,1,True,False,False,True,False,False,False,True,True,86.0,86.0,True,False,True,False,True,False,False,False,False,True,False
5868,False,False,False,53,True,True,True,False,True,False,True,True,True,106.95,5785.5,True,False,True,False,False,True,False,False,True,False,False
5869,False,False,False,3,True,False,False,False,False,False,False,False,False,21.2,52.05,False,False,False,True,False,True,False,False,False,False,True
5870,False,True,False,33,True,False,True,True,False,True,False,False,True,61.05,2018.4,False,True,False,False,False,False,True,False,False,False,True
5871,False,False,False,3,False,False,False,True,False,False,False,False,True,29.6,79.45,True,True,False,False,True,False,False,False,False,True,False
5872,False,False,False,34,True,False,True,False,True,True,True,True,True,79.95,2727.3,False,True,False,False,False,True,False,True,False,False,False
5873,False,True,True,14,True,False,False,False,False,False,False,False,True,19.7,263.65,False,False,False,True,False,False,True,False,False,False,True
5874,False,False,False,13,True,False,False,False,False,False,False,False,True,20.3,275.4,False,False,False,True,True,False,False,False,False,False,True
5875,True,True,False,46,False,False,False,True,True,True,True,True,True,59.9,2816.65,True,True,False,False,False,True,False,True,False,False,False
5876,False,True,True,23,True,True,False,False,False,False,False,False,False,24.35,538.5,False,False,False,True,False,True,False,False,False,False,True
5877,False,True,True,47,True,False,False,False,False,False,False,False,False,19.75,948.9,False,False,False,True,False,False,True,False,False,False,True
5878,False,False,True,17,True,False,True,False,False,False,False,False,True,50.3,846.8,False,True,False,False,True,False,False,False,False,False,True
5879,False,True,True,49,True,True,False,False,False,False,True,True,True,95.6,4783.5,True,False,True,False,True,False,False,False,False,True,False
5880,True,True,False,59,False,False,False,True,False,False,True,True,True,50.25,2997.45,False,True,False,False,True,False,False,False,False,True,False
5881,False,False,False,69,True,True,True,False,True,True,True,True,True,85.35,5897.4,False,True,False,False,False,False,True,False,True,False,False
5882,False,False,False,11,False,False,False,False,True,False,True,False,True,41.6,470.6,True,True,False,False,False,True,False,False,False,True,False
5883,False,False,False,10,True,False,True,False,False,False,False,False,True,51.65,524.5,False,True,False,False,True,False,False,False,False,False,True
5884,False,True,True,12,True,True,False,False,False,False,False,False,True,24.0,269.65,False,False,False,True,False,False,True,True,False,False,False
5885,False,False,False,45,True,True,False,True,False,False,True,True,True,100.85,4740.0,True,False,True,False,True,False,False,False,True,False,False
5886,False,True,True,39,True,False,False,False,True,False,True,False,True,59.85,2341.5,False,True,False,False,True,False,False,False,False,False,True
5887,True,True,False,71,True,True,False,False,False,False,False,False,False,25.45,1789.65,False,False,False,True,False,False,True,False,True,False,False
5888,False,True,True,71,True,True,False,False,False,False,False,False,False,23.9,1626.4,False,False,False,True,False,False,True,False,True,False,False
5889,False,True,True,33,True,True,False,False,False,False,False,False,False,24.15,800.3,False,False,False,True,False,True,False,False,True,False,False
5890,True,False,False,67,True,True,False,False,False,False,False,False,True,75.7,5060.85,False,False,True,False,True,False,False,False,False,False,True
5891,False,True,True,37,False,False,True,True,True,False,False,False,False,40.2,1448.8,True,True,False,False,True,False,False,True,False,False,False
5892,False,True,True,49,True,True,False,False,False,False,True,False,False,84.5,4254.85,True,False,True,False,True,False,False,False,False,True,False
5893,False,True,False,9,True,False,False,True,False,False,False,False,False,50.85,466.6,False,True,False,False,True,False,False,False,False,False,True
5894,False,True,False,52,True,True,True,False,True,True,False,False,True,91.6,4627.8,False,False,True,False,False,False,True,False,True,False,False
5895,False,False,False,70,True,True,False,True,False,False,True,True,False,98.9,6838.6,False,False,True,False,False,True,False,False,False,True,False
5896,False,False,False,1,True,False,False,True,False,False,False,True,True,85.0,85.0,False,False,True,False,True,False,False,False,False,True,False
5897,True,False,False,14,True,True,False,True,False,False,False,False,True,78.95,1101.85,True,False,True,False,True,False,False,False,False,True,False
5898,False,False,False,1,True,False,False,False,False,False,False,False,True,44.3,44.3,False,True,False,False,True,False,False,False,False,False,True
5899,False,False,False,1,True,False,False,False,False,False,False,False,False,20.2,20.2,True,False,False,True,True,False,False,False,False,False,True
5900,False,False,False,52,True,True,False,True,False,False,False,False,True,80.2,4297.6,False,False,True,False,False,True,False,False,False,False,True
5901,False,False,False,6,True,False,False,False,True,False,True,False,False,60.9,414.1,False,True,False,False,True,False,False,False,False,False,True
5902,False,True,False,7,False,False,True,True,False,False,False,False,False,34.2,256.6,False,True,False,False,True,False,False,False,False,False,True
5903,True,False,False,47,True,True,False,True,True,False,False,False,True,85.2,3969.35,True,False,True,False,True,False,False,True,False,False,False
5904,False,False,False,26,True,False,True,False,True,True,False,False,True,87.15,2274.1,False,False,True,False,False,True,False,False,True,False,False
5905,False,True,True,25,True,False,True,False,False,True,False,False,False,54.3,1296.8,False,True,False,False,True,False,False,False,False,True,False
5906,False,False,False,69,True,False,False,False,False,False,False,False,True,19.1,1268.85,False,False,False,True,False,False,True,False,False,False,True
5907,False,False,False,72,True,True,True,True,True,True,True,True,True,112.75,8192.6,False,False,True,False,False,False,True,False,True,False,False
5908,False,False,False,4,True,False,False,False,False,False,False,False,True,19.95,59.25,False,False,False,True,True,False,False,False,False,False,True
5909,False,True,True,59,True,False,False,False,False,False,False,False,False,19.5,1147.85,False,False,False,True,False,False,True,False,False,False,True
5910,False,False,False,67,True,False,True,False,True,False,False,True,False,65.55,4361.55,False,True,False,False,False,False,True,True,False,False,False
5911,True,False,False,26,True,False,False,False,False,False,False,True,True,78.8,2006.1,False,False,True,False,True,False,False,False,False,True,False
5912,False,False,False,27,True,False,False,True,True,True,True,True,False,78.2,2078.95,False,True,False,False,False,True,False,False,False,False,True
5913,False,True,True,72,True,True,True,False,True,False,True,True,False,105.25,7609.75,False,False,True,False,False,False,True,True,False,False,False
5914,False,False,False,6,True,False,False,False,True,True,False,True,True,89.25,487.05,False,False,True,False,True,False,False,False,False,True,False
5915,False,True,True,62,True,False,False,False,False,False,False,False,False,20.65,1218.45,False,False,False,True,False,False,True,False,True,False,False
5916,False,False,False,20,True,True,False,True,False,True,True,False,True,68.7,1416.2,False,True,False,False,False,True,False,False,False,True,False
5917,False,False,False,6,True,False,True,False,True,True,True,True,False,78.65,483.3,False,True,False,False,True,False,False,False,True,False,False
5918,False,False,False,51,True,True,False,False,False,False,False,False,False,24.75,1234.6,False,False,False,True,False,False,True,False,False,False,True
5919,False,True,True,61,True,False,False,False,False,False,False,False,False,19.75,1311.6,False,False,False,True,False,False,True,False,True,False,False
5920,True,True,False,62,True,True,True,True,True,False,False,False,True,89.1,5618.3,False,False,True,False,True,False,False,False,False,True,False
5921,False,False,False,72,True,True,True,False,False,True,False,False,True,84.7,6185.15,False,False,True,False,False,False,True,True,False,False,False
5922,True,True,False,13,True,False,False,True,True,False,True,True,True,98.0,1237.85,True,False,True,False,True,False,False,False,False,True,False
5923,False,True,False,5,True,False,False,False,True,False,True,True,True,94.45,498.1,True,False,True,False,True,False,False,False,False,True,False
5924,True,False,False,3,True,True,False,True,True,False,True,True,True,105.0,294.45,True,False,True,False,True,False,False,False,False,True,False
5925,True,True,False,26,True,True,False,True,True,False,False,True,True,93.85,2381.55,True,False,True,False,True,False,False,False,False,True,False
5926,True,False,False,13,True,False,False,True,False,False,True,False,True,59.9,788.35,False,True,False,False,True,False,False,False,False,True,False
5927,False,True,True,38,True,False,False,False,False,False,False,False,True,19.95,756.4,False,False,False,True,False,False,True,False,False,False,True
5928,True,True,False,8,True,True,False,False,False,False,False,True,True,84.0,613.4,True,False,True,False,True,False,False,False,False,True,False
5929,True,True,True,34,True,True,False,True,True,True,True,True,True,108.9,3625.2,False,False,True,False,True,False,False,False,False,True,False
5930,False,False,False,18,False,False,True,False,True,False,False,False,False,33.6,550.35,False,True,False,False,True,False,False,False,False,False,True
5931,False,True,True,56,True,False,False,True,True,True,False,False,True,85.85,4793.8,False,False,True,False,False,True,False,False,False,False,True
5932,False,False,False,36,False,False,False,True,False,True,False,False,True,34.85,1267.2,False,True,False,False,True,False,False,True,False,False,False
5933,False,True,False,9,False,False,False,False,True,False,True,True,True,48.75,442.2,True,True,False,False,True,False,False,False,False,True,False
5934,False,False,False,1,True,False,False,False,True,False,True,False,True,84.85,84.85,True,False,True,False,True,False,False,False,False,True,False
5935,False,False,False,12,True,False,True,False,False,True,False,False,False,56.65,654.85,True,True,False,False,True,False,False,False,False,False,True
5936,True,True,True,57,True,False,False,True,True,True,True,False,True,95.3,5567.45,False,False,True,False,True,False,False,False,True,False,False
5937,False,False,False,42,True,False,True,True,True,True,False,True,False,73.9,3160.55,True,True,False,False,False,True,False,False,True,False,False
5938,False,True,True,33,True,True,False,False,False,False,False,False,True,24.5,740.3,True,False,False,True,False,False,True,False,False,False,True
5939,False,True,False,70,True,False,True,True,False,True,False,False,False,84.6,5706.2,False,False,True,False,False,False,True,True,False,False,False
5940,False,False,False,68,False,False,False,True,False,True,False,True,False,44.95,3085.35,False,True,False,False,True,False,False,False,False,True,False
5941,False,False,True,1,False,False,False,False,False,False,False,False,True,24.7,24.7,False,True,False,False,True,False,False,False,False,True,False
5942,False,False,False,37,True,True,False,False,False,True,True,True,False,100.3,3541.4,False,False,True,False,True,False,False,False,True,False,False
5943,False,False,True,4,True,True,False,False,False,False,False,False,True,25.45,84.2,False,False,False,True,True,False,False,False,False,False,True
5944,False,False,False,1,True,False,True,False,False,False,False,False,True,50.7,50.7,False,True,False,False,True,False,False,False,False,False,True
5945,False,False,False,20,False,False,True,True,True,True,True,False,True,55.0,1165.55,False,True,False,False,True,False,False,False,True,False,False
5946,False,True,True,72,True,False,True,True,False,True,True,False,False,68.4,4855.35,False,True,False,False,False,False,True,True,False,False,False
5947,False,False,False,31,True,True,False,False,True,False,False,True,True,89.9,2806.9,True,False,True,False,True,False,False,False,False,True,False
5948,True,True,False,18,True,False,False,False,False,False,False,True,False,78.55,1422.65,True,False,True,False,True,False,False,False,False,True,False
5949,False,True,False,11,True,False,False,False,False,False,True,False,True,55.05,608.15,False,True,False,False,True,False,False,True,False,False,False
5950,False,True,True,33,True,False,False,False,False,False,False,False,False,19.8,641.35,False,False,False,True,False,False,True,False,True,False,False
5951,True,False,False,62,True,True,False,False,False,False,True,False,False,84.45,4959.15,False,False,True,False,False,True,False,False,False,True,False
5952,False,False,False,1,False,False,False,False,True,True,False,False,False,35.9,35.9,False,True,False,False,True,False,False,False,False,False,True
5953,False,True,False,16,True,False,True,True,False,False,False,False,False,80.75,1321.3,False,False,True,False,True,False,False,True,False,False,False
5954,False,True,True,22,True,True,False,False,True,True,True,True,True,78.65,1663.75,False,True,False,False,False,True,False,False,False,False,True
5955,False,True,True,49,True,False,True,False,True,True,False,False,False,61.75,3024.15,False,True,False,False,True,False,False,True,False,False,False
5956,False,True,True,36,True,False,True,False,True,False,False,True,True,63.7,2188.5,False,True,False,False,False,True,False,False,True,False,False
5957,False,True,False,42,True,True,False,True,True,True,False,True,True,99.45,4138.05,True,False,True,False,True,False,False,False,False,True,False
5958,True,False,False,4,False,False,False,False,False,False,False,False,True,25.2,102.5,True,True,False,False,True,False,False,True,False,False,False
5959,False,False,False,12,True,True,False,False,False,True,True,True,False,74.05,872.65,True,True,False,False,False,True,False,False,False,False,True
5960,False,False,False,31,True,False,True,False,True,True,False,False,False,87.6,2724.25,False,False,True,False,True,False,False,False,False,True,False
5961,False,True,False,5,True,True,True,False,False,False,False,True,True,89.15,413.25,False,False,True,False,True,False,False,False,False,True,False
5962,False,True,True,66,True,False,False,False,False,False,False,False,False,20.0,1374.2,False,False,False,True,False,False,True,False,True,False,False
5963,True,False,False,15,True,True,False,False,False,True,False,False,False,55.0,757.1,True,True,False,False,True,False,False,False,True,False,False
5964,False,False,False,64,True,True,False,True,True,False,True,True,True,104.4,6692.65,False,False,True,False,False,False,True,True,False,False,False
5965,False,True,True,10,True,False,False,False,False,False,False,False,True,20.05,218.5,False,False,False,True,True,False,False,False,True,False,False
5966,False,True,True,7,True,False,False,True,False,True,True,False,True,89.75,608.8,True,False,True,False,True,False,False,False,False,True,False
5967,False,False,False,29,False,False,False,True,False,True,False,False,False,34.3,1004.75,False,True,False,False,True,False,False,False,False,True,False
5968,False,False,False,57,True,False,False,False,False,False,False,False,False,20.65,1125.6,False,False,False,True,False,False,True,True,False,False,False
5969,False,False,False,46,True,True,True,True,False,False,False,False,False,84.25,3847.6,False,False,True,False,True,False,False,False,False,False,True
5970,False,False,False,53,True,False,False,False,False,False,False,False,False,19.65,978.0,False,False,False,True,False,False,True,True,False,False,False
5971,False,False,False,17,True,False,True,True,False,True,True,True,False,79.85,1387.35,False,True,False,False,False,True,False,False,True,False,False
5972,False,True,True,38,True,False,False,False,False,False,False,False,True,20.2,746.05,False,False,False,True,False,False,True,False,False,False,True
5973,False,False,False,15,True,False,False,False,False,False,False,False,False,19.8,304.6,False,False,False,True,False,True,False,False,False,False,True
5974,False,False,False,22,False,False,False,True,False,False,True,True,True,50.35,1098.85,False,True,False,False,True,False,False,False,False,True,False
5975,False,True,False,14,True,True,False,False,False,False,False,True,True,85.15,1139.2,True,False,True,False,True,False,False,False,False,True,False
5976,False,True,False,57,True,True,False,True,True,True,True,False,False,74.6,4368.95,False,True,False,False,False,True,False,True,False,False,False
5977,True,False,False,11,True,False,False,False,False,False,False,True,True,79.15,827.7,False,False,True,False,True,False,False,False,True,False,False
5978,False,True,True,1,True,False,False,False,False,False,False,False,False,20.35,20.35,False,False,False,True,False,False,True,False,False,False,True
5979,False,True,True,12,True,False,False,False,False,False,False,False,False,21.05,262.05,False,False,False,True,False,False,True,True,False,False,False
5980,True,True,False,3,True,True,False,False,False,False,True,True,True,94.6,279.55,True,False,True,False,True,False,False,False,False,True,False
5981,False,False,True,36,True,False,False,True,False,False,True,True,True,94.7,3512.5,False,False,True,False,True,False,False,False,False,True,False
5982,False,False,False,16,True,False,True,False,False,False,True,True,True,94.25,1483.25,True,False,True,False,True,False,False,False,False,True,False
5983,False,True,True,65,True,True,True,True,True,False,False,True,False,72.45,4653.85,True,True,False,False,False,True,False,False,True,False,False
5984,False,False,False,2,True,False,False,True,False,False,False,False,False,74.95,151.75,False,False,True,False,True,False,False,False,False,True,False
5985,False,False,False,42,True,True,True,False,True,False,True,True,True,105.2,4400.75,True,False,True,False,True,False,False,False,False,True,False
5986,False,True,True,72,True,False,True,True,True,True,True,True,False,111.95,8033.1,False,False,True,False,False,False,True,True,False,False,False
5987,False,False,False,62,True,False,False,False,False,False,False,False,False,19.85,1253.65,False,False,False,True,False,False,True,True,False,False,False
5988,False,False,False,6,True,True,False,True,False,False,True,False,True,89.75,552.65,False,False,True,False,True,False,False,False,False,True,False
5989,False,True,False,48,True,False,False,False,False,False,False,False,True,20.05,1036.0,False,False,False,True,False,False,True,False,False,False,True
5990,False,False,False,35,True,True,True,False,True,True,True,True,True,108.95,4025.5,False,False,True,False,False,False,True,False,False,True,False
5991,False,False,True,52,True,False,False,False,False,False,False,False,False,19.65,928.4,False,False,False,True,False,True,False,False,True,False,False
5992,False,False,False,1,False,False,False,False,False,False,False,False,True,24.9,24.9,False,True,False,False,True,False,False,False,False,False,True
5993,False,True,False,6,True,True,False,False,False,False,True,False,True,82.85,460.25,True,False,True,False,True,False,False,False,False,True,False
5994,False,True,False,71,True,True,True,True,True,True,True,True,False,93.2,6506.15,False,True,False,False,False,False,True,False,True,False,False
5995,False,True,True,67,True,False,True,True,True,False,False,False,False,84.8,5598.3,False,False,True,False,False,True,False,True,False,False,False
5996,True,False,False,60,True,True,True,True,False,False,False,True,True,71.75,4374.55,False,True,False,False,False,True,False,False,False,True,False
5997,False,True,True,23,False,False,False,False,False,True,False,False,True,30.35,678.75,False,True,False,False,True,False,False,True,False,False,False
